Overall_Rank,Tier,Pos_Rank,Pos_Tier,Primary_Pos,Name,Team,Pos,PlayerId,R,HR,RBI,SB,OBP,QS+W,SV+HLD,K,ERA,WHIP,True_Value_Uninflated,Market_Value,Bargain_Value,ROI_Percent,Profile,Draft_Day_Inflation_Value,Total_Z,Target,R_Z,HR_Z,RBI_Z,SB_Z,Impact_OBP_Z,QS+W_Z,SV+HLD_Z,K_Z,Impact_ERA_Z,Impact_WHIP_Z
501,7,254,RP 7,RP,Andre Granillo,WSN,RP,29542,24.156,6.229,,,,2.67,7.64,43.48,4.398,1.325,0.0,0.0,0.0,0.0,Balanced,0.0,-0.8765204147544368,False,,,,,,-0.41430553668104325,0.3668865211617874,-0.25133083526000255,-0.32832854080559243,-0.2105282960875601
502,7,111,SP 7,SP,Trey Gibson,BAL,SP,sa3023250,3.876,0.89,,,,0.694,0.0,6.291,4.435,1.346,0.0,0.0,0.0,0.0,Balanced,0.0,-2.6748292990966407,False,,,,,,-0.7043625288720118,-0.6211034172977374,-1.0725822371807028,-0.05968174718313251,-0.053608682411521336
503,7,255,RP 7,RP,James McArthur,KCR,RP,21527,13.175,3.062,,,,1.727,3.239,23.11,4.206,1.311,0.0,0.0,0.0,0.0,Balanced,0.0,-1.6470919975520026,False,,,,,,-0.552772409998521,-0.20226241266215259,-0.7011555433412721,-0.04803574414092286,-0.07484125843197187
504,7,112,SP 7,SP,Ky Bush,CHW,SP,29823,9.722,2.444,,,,1.164,0.013,11.456,4.999,1.568,0.0,0.0,0.0,0.0,Balanced,0.0,-3.5263684577727137,False,,,,,,-0.6354333693578682,-0.6193964570908082,-0.9585256950773868,-0.3866538141684574,-0.5920525864510817
505,7,256,RP 7,RP,Josh Staumont,CIN,RP,18335,5.759,1.382,,,,0.687,0.759,9.754,4.776,1.46,0.0,0.0,0.0,0.0,Balanced,0.0,-2.771377585320684,False,,,,,,-0.7054468107217635,-0.5230158885522377,-0.9960983894269879,-0.17748669352211047,-0.2241636267946049
506,7,257,RP 7,RP,Jorge López,,RP,14527,14.068,3.161,,,,1.626,1.279,21.871,4.462,1.345,0.0,0.0,0.0,0.0,Balanced,0.0,-2.2101687878911016,False,,,,,,-0.5675832948917594,-0.4557198503892316,-0.7285253858122055,-0.235134714351973,-0.19221070413549068
507,7,258,RP 7,RP,Jose Franco,CIN,RP,sa3008714,8.443,2.332,,,,0.957,0.896,14.159,4.735,1.38,0.0,0.0,0.0,0.0,Balanced,0.0,-2.6327695802280258,False,,,,,,-0.6657907067907526,-0.505186717962396,-0.8988261371171469,-0.2454467083788192,-0.17696237279009663
508,7,259,RP 7,RP,Angel Perdomo,LAA,RP,17759,5.894,1.377,,,,0.711,0.379,11.856,4.418,1.33,0.0,0.0,0.0,0.0,Balanced,0.0,-2.5361387448765425,False,,,,,,-0.7019733213030014,-0.5720773684318509,-0.9496880228514166,-0.08572088139816109,-0.05886507899260755
509,7,260,RP 7,RP,Yunior Marte,CIN,RP,14416,4.576,1.093,,,,0.329,0.439,6.502,4.913,1.456,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9191680604715744,False,,,,,,-0.7579434630035254,-0.5642861660995223,-1.0679165115737488,-0.1667206687993427,-0.1692580192951005
510,7,261,RP 7,RP,A.J. Causey,ATH,RP,sa3028661,4.592,1.141,,,,0.594,0.593,7.152,4.484,1.37,0.0,0.0,0.0,0.0,Balanced,0.0,-2.5984403266383116,False,,,,,,-0.7190746158117052,-0.5444211346333582,-1.0535582754303117,-0.08160472922229595,-0.08994747414380495
511,7,262,RP 7,RP,Brandon Waddell,NYM,RP,18347,7.741,1.936,,,,0.827,0.628,11.473,4.488,1.381,0.0,0.0,0.0,0.0,Balanced,0.0,-2.7543130466698935,False,,,,,,-0.684891111094388,-0.5399394993277444,-0.9581524900283641,-0.139095376529924,-0.17250775078010622
512,7,263,RP 7,RP,Jayden Murray,HOU,RP,26482,16.499,3.883,,,,1.132,3.173,26.024,4.416,1.383,0.0,0.0,0.0,0.0,Balanced,0.0,-2.2952269152830875,False,,,,,,-0.6400830829121253,-0.2108508386653846,-0.6368273594475904,-0.23874118974657338,-0.3819959135454703
513,7,264,RP 7,RP,Kevin Herget,NYM,RP,15369,3.378,1.217,,,,0.245,0.429,4.984,3.923,1.284,0.0,0.0,0.0,0.0,Balanced,0.0,-2.562834448330461,False,,,,,,-0.7704137318918297,-0.5656647558091616,-1.1014349624351794,0.043253543016885464,0.00569098310607679
514,7,265,RP 7,RP,Bradley Blalock,MIA,RP,26419,10.262,2.499,,,,0.628,0.547,11.535,5.125,1.534,0.0,0.0,0.0,0.0,Balanced,0.0,-3.471460713105096,False,,,,,,-0.7140605829687221,-0.550395656995447,-0.9567745021550494,-0.45660079579623025,-0.5342511419883313
515,7,266,RP 7,RP,Dale Stanavich,MIA,RP,sa3019833,3.514,0.835,,,,0.0,0.858,5.427,4.638,1.589,0.0,0.0,0.0,0.0,Balanced,0.0,-2.8612129375863242,False,,,,,,-0.8063102727457234,-0.51013542195991,-1.091669356708621,-0.08734721491357732,-0.24775620266811743
516,7,267,RP 7,RP,Carlos Vargas,SEA,RP,22915,26.585,6.115,,,,2.712,10.435,42.332,4.097,1.35,0.0,0.0,0.0,0.0,Balanced,0.0,-0.31257206326861775,False,,,,,,-0.4082103048367846,0.7282173008671823,-0.27668227882675395,0.06445108244103989,-0.42588016831206915
517,7,268,RP 7,RP,Michael Kelly,ATH,RP,12791,32.199,8.424,,,,3.838,13.366,51.084,4.493,1.405,0.0,0.0,0.0,0.0,Balanced,0.0,-0.7654069116573604,False,,,,,,-0.24291530966144861,1.1072770357038855,-0.0834084380248687,-0.5848782278659799,-0.9045114535884029
518,7,269,RP 7,RP,Luis Peralta,COL,RP,24203,18.471,4.367,,,,0.91,1.334,26.673,5.374,1.661,0.0,0.0,0.0,0.0,Balanced,0.0,-4.824947528679722,False,,,,,,-0.6727464497260875,-0.4486267941996408,-0.6224777357283613,-0.9815932834062827,-1.3957776600218395
519,7,270,RP 7,RP,Bailey Horn,DET,RP,27753,16.999,4.092,,,,2.056,2.509,29.119,4.335,1.445,0.0,0.0,0.0,0.0,Balanced,0.0,-2.3355221051115516,False,,,,,,-0.5045228953007247,-0.2966859349334021,-0.5684734193150422,-0.17682978059473517,-0.6653814423861175
520,7,271,RP 7,RP,Kendall Graveman,,RP,15514,17.372,3.887,,,,1.459,1.587,26.956,4.545,1.455,0.0,0.0,0.0,0.0,Balanced,0.0,-2.676080805348622,False,,,,,,-0.5921007484155947,-0.4158647444267076,-0.616243665589952,-0.3586198049073876,-0.6887368188434121
521,7,272,RP 7,RP,Rafael Montero,NYY,RP,12760,16.875,4.041,,,,1.123,2.583,29.485,4.42,1.403,0.0,0.0,0.0,0.0,Balanced,0.0,-2.271741228373942,False,,,,,,-0.6415055972804025,-0.2871416732832189,-0.5603777405593183,-0.2473276005210555,-0.4710808142897426
522,7,273,RP 7,RP,T.J. McFarland,,RP,3237,11.276,2.3,,,,0.825,1.179,14.49,4.407,1.411,0.0,0.0,0.0,0.0,Balanced,0.0,-2.6266505215950664,False,,,,,,-0.6852267011713623,-0.46865307557134184,-0.891532076306957,-0.15804974784102763,-0.3383186558807279
523,7,274,RP 7,RP,James Karinchak,ATL,RP,20151,9.403,2.36,,,,1.017,1.183,19.992,4.473,1.417,0.0,0.0,0.0,0.0,Balanced,0.0,-2.4593133998184493,False,,,,,,-0.6569756245383018,-0.46819143791074275,-0.7700284372402127,-0.16220126235386076,-0.29190737062858824
524,7,275,RP 7,RP,Matt Bowman,MIN,RP,13528,8.577,2.046,,,,0.348,1.036,11.116,5.023,1.386,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9648167106211645,False,,,,,,-0.7552490534353768,-0.4871017716603234,-0.9660361706497319,-0.34907384429903454,-0.18054032758172575
525,7,276,RP 7,RP,Ryan Loutos,SEA,RP,29521,9.141,2.132,,,,0.895,0.98,13.383,4.604,1.395,0.0,0.0,0.0,0.0,Balanced,0.0,-2.7027097467616508,False,,,,,,-0.6748841849408297,-0.49439189669998496,-0.9159648612914985,-0.21336415257656952,-0.2290367118166899
526,7,277,RP 7,RP,Kyle Keller,BOS,RP,18890,12.482,3.21,,,,0.833,0.976,20.196,5.044,1.452,0.0,0.0,0.0,0.0,Balanced,0.0,-3.1243925385225624,False,,,,,,-0.6839599440522846,-0.494925560180459,-0.7655278935129445,-0.5179442955540134,-0.4396290155279776
527,7,278,RP 7,RP,Mike Vasil,CHW,RP,30105,37.578,8.576,,,,3.359,9.613,58.019,4.344,1.39,0.0,0.0,0.0,0.0,Balanced,0.0,-0.939681357190208,False,,,,,,-0.3131867854427971,0.621988785511505,0.0697425475362232,-0.40799360161658677,-0.9484356809425867
528,7,279,RP 7,RP,Miguel Castro,,RP,15684,10.34,2.388,,,,1.207,0.831,14.611,4.791,1.349,0.0,0.0,0.0,0.0,Balanced,0.0,-2.606610003070885,False,,,,,,-0.6290993341985551,-0.5137049155584932,-0.8888489749190125,-0.3253645390998949,-0.14010411547213436
529,7,280,RP 7,RP,Ken Waldichuk,WSN,RP,27681,9.027,2.384,,,,0.779,0.974,15.779,4.607,1.483,0.0,0.0,0.0,0.0,Balanced,0.0,-3.0805574654030674,False,,,,,,-0.691987534681851,-0.4951428014325056,-0.8630514519445536,-0.21195957983920335,-0.41361723924609545
530,7,281,RP 7,RP,Jack Neely,CHC,RP,30106,7.87,1.989,,,,0.472,0.95,13.902,4.613,1.499,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9234479370580684,False,,,,,,-0.7370414567306631,-0.4982240065240333,-0.9045147537223691,-0.1868202124478558,-0.3909999879281159
531,7,282,RP 7,RP,Anthony Molina,ATL,RP,26952,10.608,2.462,,,,0.993,0.202,12.776,5.223,1.436,0.0,0.0,0.0,0.0,Balanced,0.0,-3.330523107492806,False,,,,,,-0.6604803828487505,-0.5949827429445148,-0.9293737432895223,-0.509236036976617,-0.3254265262348824
532,7,283,RP 7,RP,Connor Brogdon,CLE,RP,21205,26.667,7.871,,,,2.503,4.891,46.049,4.67,1.348,0.0,0.0,0.0,0.0,Balanced,0.0,-1.755555700673853,False,,,,,,-0.4388919872898208,0.011301384642218016,-0.19460808443634636,-0.7010871326578657,-0.36348183957672664
533,7,284,RP 7,RP,Kaleb Ort,LAA,RP,20061,13.191,3.726,,,,1.264,1.7,23.746,4.641,1.38,0.0,0.0,0.0,0.0,Balanced,0.0,-2.4547087359898527,False,,,,,,-0.6208211520285708,-0.4012678909088352,-0.6871172918818784,-0.32975770745874433,-0.28051483134560684
534,7,285,RP 7,RP,Blake Walston,ARI,RP,26270,5.539,1.286,,,,0.889,0.524,8.614,4.853,1.512,0.0,0.0,0.0,0.0,Balanced,0.0,-2.8904423924244207,False,,,,,,-0.6757457676887574,-0.5533630690501885,-1.0212826636315437,-0.1882818396283448,-0.27741852112154053
535,7,286,RP 7,RP,Marc Church,TEX,RP,26353,13.914,3.232,,,,1.019,2.287,22.255,4.708,1.484,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9566393789760355,False,,,,,,-0.6567055082908683,-0.3253448922824127,-0.7200410438101621,-0.38866473394884293,-0.6288507073171504
536,7,287,RP 7,RP,Ty Adcock,SDP,RP,25651,12.372,3.836,,,,0.759,0.985,20.989,4.462,1.324,0.0,0.0,0.0,0.0,Balanced,0.0,-2.3831401978063793,False,,,,,,-0.6949199107918961,-0.49377456947541926,-0.7480049227200726,-0.2067504138233823,-0.1041467813007433
537,7,288,RP 7,RP,Steven Wilson,TBR,RP,20353,24.714,7.198,,,,1.696,5.927,42.288,4.638,1.34,0.0,0.0,0.0,0.0,Balanced,0.0,-1.6491332732373098,False,,,,,,-0.5573482379509667,0.14525725444437937,-0.27766718682594993,-0.6140527284126378,-0.29528209720858967
538,7,289,RP 7,RP,Joey Estes,ATH,RP,26257,18.481,5.779,,,,2.063,0.752,23.69,5.006,1.301,0.0,0.0,0.0,0.0,Balanced,0.0,-2.6332306246112998,False,,,,,,-0.5034221715924335,-0.5238994656208296,-0.6883605726073211,-0.7403184844632769,-0.045128603232991935
539,7,290,RP 7,RP,Joe Ross,ARI,RP,12972,10.705,2.518,,,,0.863,0.896,16.108,4.446,1.379,0.0,0.0,0.0,0.0,Balanced,0.0,-2.524467235123107,False,,,,,,-0.6795969310022394,-0.5052910713495399,-0.8557883075289572,-0.17075757631946253,-0.23623908316946277
540,7,291,RP 7,RP,Troy Taylor,SEA,RP,31883,13.263,3.24,,,,1.174,1.507,21.798,4.489,1.406,0.0,0.0,0.0,0.0,Balanced,0.0,-2.621182520818461,False,,,,,,-0.6339540865369374,-0.4262700249690426,-0.7301374549588717,-0.23858262071949626,-0.37630555392913995
541,7,292,RP 7,RP,Tejay Antone,CIN,RP,16233,7.652,1.806,,,,0.463,0.524,10.957,5.009,1.461,0.0,0.0,0.0,0.0,Balanced,0.0,-3.057524261607682,False,,,,,,-0.7383371339044932,-0.5533192328689719,-0.9695407648083062,-0.30727307891363953,-0.2855469113405042
542,7,293,RP 7,RP,Konnor Pilkington,DET,RP,21453,13.416,3.328,,,,1.117,2.442,25.823,4.243,1.433,0.0,0.0,0.0,0.0,Balanced,0.0,-2.3653494023326815,False,,,,,,-0.6424010913615676,-0.305352826407909,-0.6412594454439727,-0.07546198931367336,-0.49520439082531603
543,7,294,RP 7,RP,Austin Love,STL,RP,sa3017609,10.678,2.606,,,,0.675,1.178,16.351,4.596,1.435,0.0,0.0,0.0,0.0,Balanced,0.0,-2.711737042891348,False,,,,,,-0.7072611404511275,-0.4687655755054374,-0.8504353546364656,-0.2454052905876796,-0.36826414945282776
544,7,295,RP 7,RP,Isaiah Campbell,ARI,RP,25551,12.162,2.495,,,,1.717,0.3,15.035,4.922,1.442,0.0,0.0,0.0,0.0,Balanced,0.0,-3.1478642274376547,False,,,,,,-0.5542154766899724,-0.5822696038403707,-0.8794835156710517,-0.44750407517824886,-0.40982781288276443
545,7,296,RP 7,RP,Sammy Peralta,MIL,RP,25589,8.105,1.929,,,,0.832,0.994,13.655,4.213,1.304,0.0,0.0,0.0,0.0,Balanced,0.0,-2.337322145566038,False,,,,,,-0.6842347579735863,-0.49255077708889006,-0.9099626641125411,-0.03267544805658694,-0.030700501059308296
546,7,297,RP 7,RP,Antonio Senzatela,COL,RP,15488,48.371,12.066,,,,3.714,3.193,45.68,5.491,1.55,0.0,0.0,0.0,0.0,Balanced,0.0,-5.983106825186102,False,,,,,,-0.26102043835490774,-0.20826098673428944,-0.20274792947006098,-2.755176472493242,-2.509083343531441
547,7,298,RP 7,RP,Alexander Alberto,CHW,RP,sa3015986,12.815,2.649,,,,0.521,1.431,15.612,5.19,1.567,0.0,0.0,0.0,0.0,Balanced,0.0,-3.512108487637782,False,,,,,,-0.7297559517699966,-0.43601774986210245,-0.8667503777262877,-0.5999234627693002,-0.7480274872630832
548,7,299,RP 7,RP,Thomas Hatch,ARI,RP,19264,7.483,1.77,,,,0.588,0.441,7.659,5.664,1.595,0.0,0.0,0.0,0.0,Balanced,0.0,-3.4424710162586445,False,,,,,,-0.7199679078582445,-0.5641330601547316,-1.042365657261869,-0.4661362773142097,-0.4407915308924551
549,7,300,RP 7,RP,Luis Guerrero,TBR,RP,31184,11.682,2.695,,,,0.666,1.257,18.082,4.685,1.468,0.0,0.0,0.0,0.0,Balanced,0.0,-2.930422804658347,False,,,,,,-0.7085754615181229,-0.4586147193830216,-0.8121983994658819,-0.314411626255815,-0.48640720135654575
550,7,301,RP 7,RP,Andry Lara,WSN,RP,27967,20.743,4.414,,,,0.545,0.89,26.894,5.007,1.475,0.0,0.0,0.0,0.0,Balanced,0.0,-3.9650626119488064,False,,,,,,-0.7263401556584309,-0.5059898640436231,-0.6175973620103717,-0.8314201234793004,-0.8402499637542202
551,7,302,RP 7,RP,Eli Morgan,KCR,RP,20203,14.247,4.062,,,,1.097,1.155,20.761,4.779,1.359,0.0,0.0,0.0,0.0,Balanced,0.0,-2.6057530812034355,False,,,,,,-0.6453033729983931,-0.47180695303408987,-0.7530420867249297,-0.4408893574293275,-0.2264239719555755
552,7,113,SP 7,SP,Tanner McDougal,CHW,SP,sa3017471,14.063,3.44,,,,2.335,0.442,20.937,4.73,1.455,0.0,0.0,0.0,0.0,Balanced,0.0,-2.8477361673146984,False,,,,,,-0.4634969349894552,-0.5639548731901511,-0.7491466210061362,-0.4059079640967965,-0.53550777104921
553,7,303,RP 7,RP,Kyle Backhus,PHI,RP,29615,19.712,4.43,,,,1.655,8.585,34.83,4.326,1.347,0.0,0.0,0.0,0.0,Balanced,0.0,-1.0573944766683814,False,,,,,,-0.563292263417586,0.48896769964448933,-0.442347779256555,-0.1964665487197514,-0.28657897533825166
554,7,304,RP 7,RP,Orlando Ribalta,WSN,RP,26247,22.775,5.747,,,,1.162,2.744,35.184,4.917,1.49,0.0,0.0,0.0,0.0,Balanced,0.0,-3.325919585179062,False,,,,,,-0.6357935194610357,-0.2662398320796086,-0.43454359793557074,-0.8328617290876357,-1.0130154587454676
555,7,305,RP 7,RP,Riley Martin,CHC,RP,sa3017601,8.085,1.678,,,,1.041,0.86,16.317,4.084,1.427,0.0,0.0,0.0,0.0,Balanced,0.0,-2.419646338821861,False,,,,,,-0.6534494330908285,-0.509867749702924,-0.8511883896762097,0.025678876794095164,-0.29772947170683567
556,7,306,RP 7,RP,Jedixson Paez,CHW,RP,sa3016264,16.48,4.248,,,,0.984,1.753,25.019,4.374,1.315,0.0,0.0,0.0,0.0,Balanced,0.0,-2.1271973694094983,False,,,,,,-0.6618981995431593,-0.3944095845817239,-0.6590032476267992,-0.20427533898862035,-0.10615674447364189
557,7,307,RP 7,RP,Carlos Hernández,CLE,RP,22713,6.674,1.664,,,,0.495,0.78,12.385,4.355,1.346,0.0,0.0,0.0,0.0,Balanced,0.0,-2.484737163973824,False,,,,,,-0.7336437173030289,-0.5201781746973788,-0.9380148755784333,-0.0763354094885009,-0.09475683462963366
558,7,308,RP 7,RP,Daison Acosta,SDP,RP,sa944989,8.079,2.004,,,,0.434,1.967,18.278,4.015,1.305,0.0,0.0,0.0,0.0,Balanced,0.0,-2.084135653360286,False,,,,,,-0.7425597555029579,-0.3667410663076691,-0.80786127096718,0.05803990253987983,-0.03428385487386935
559,7,309,RP 7,RP,Lou Trivino,PHI,RP,15043,10.332,2.508,,,,0.936,1.591,16.386,4.496,1.383,0.0,0.0,0.0,0.0,Balanced,0.0,-2.4900416537497105,False,,,,,,-0.6689099181986826,-0.4153650895470004,-0.8496646530855251,-0.18915369608095606,-0.23363665974311987
560,7,310,RP 7,RP,Brycen Mautz,STL,RP,sa3020710,7.283,1.777,,,,0.659,1.068,12.663,4.165,1.307,0.0,0.0,0.0,0.0,Balanced,0.0,-2.3232102493096125,False,,,,,,-0.7095624134374136,-0.4829716016660564,-0.9318669296821062,-0.010200495853920615,-0.033812938650616076
561,7,311,RP 7,RP,Henry Baez,ATH,RP,sa3016584,6.909,1.393,,,,0.832,0.652,10.948,4.229,1.363,0.0,0.0,0.0,0.0,Balanced,0.0,-2.520811796229166,False,,,,,,-0.6842087739650018,-0.5367981649610967,-0.9697350964314662,-0.03358564208003431,-0.13184110145016462
562,7,312,RP 7,RP,Ryan Rolison,CHC,RP,22200,13.886,3.542,,,,0.684,1.047,18.353,4.654,1.419,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9522232302763984,False,,,,,,-0.7059484342095245,-0.48574789314310435,-0.8062249103676187,-0.35522787107478226,-0.4202138040900097
563,7,313,RP 7,RP,Roddery Muñoz,HOU,RP,25311,28.792,7.937,,,,2.39,6.577,49.718,4.764,1.414,0.0,0.0,0.0,0.0,Balanced,0.0,-2.034159822196319,False,,,,,,-0.4554911738631461,0.22942453272391672,-0.11357842252042237,-0.8735748820807281,-0.8234531701442389
564,7,314,RP 7,RP,Gavin Collyer,TEX,RP,sa3011742,9.476,2.12,,,,0.543,0.82,15.611,4.907,1.479,0.0,0.0,0.0,0.0,Balanced,0.0,-3.0342333685656593,False,,,,,,-0.7265311454616433,-0.5150967983637935,-0.8667702525513836,-0.34293559901163645,-0.40023928054308805
565,7,315,RP 7,RP,Zach Brzykcy,MIA,RP,27783,4.77,1.165,,,,0.382,0.383,7.442,4.934,1.486,0.0,0.0,0.0,0.0,Balanced,0.0,-3.003577970002006,False,,,,,,-0.7502618854148287,-0.5715660756279269,-1.0471744816095132,-0.17761777145547641,-0.20729176565270496
566,7,316,RP 7,RP,Ryder Ryan,LAD,RP,19891,4.595,1.175,,,,0.313,0.734,6.104,4.861,1.459,0.0,0.0,0.0,0.0,Balanced,0.0,-2.856640503335273,False,,,,,,-0.7603383958625628,-0.5261464901665521,-1.0767195132714964,-0.15785522450455497,-0.17514031605289976
567,7,317,RP 7,RP,Hayden Durke,ARI,RP,sa3022733,6.053,1.187,,,,0.715,0.721,10.763,4.529,1.548,0.0,0.0,0.0,0.0,Balanced,0.0,-2.801652535099643,False,,,,,,-0.7014027007302983,-0.5278943770736437,-0.9738248937734193,-0.120394788495841,-0.3777651486716764
568,7,318,RP 7,RP,Ryan Harbin,PIT,RP,sa3011733,11.917,2.406,,,,0.573,1.496,19.968,4.548,1.522,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9248480150974148,False,,,,,,-0.7221856503310581,-0.42768499612288624,-0.770554015948304,-0.24728983224326404,-0.664631960746466
569,7,319,RP 7,RP,Colin Poche,DET,RP,19403,9.401,2.408,,,,1.083,1.589,14.932,4.695,1.4,0.0,0.0,0.0,0.0,Balanced,0.0,-2.570192013153633,False,,,,,,-0.6473527332234859,-0.41567599022693835,-0.8817536623597815,-0.2574275737064568,-0.24099485249137884
570,7,320,RP 7,RP,Enmanuel De Jesus,DET,RP,18554,17.438,3.76,,,,0.757,2.104,24.877,4.614,1.438,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9036299600473208,False,,,,,,-0.6951847421562275,-0.349008749109365,-0.6621368450502504,-0.4145498873624324,-0.6116719008408584
571,7,321,RP 7,RP,Andrew Hoffmann,ARI,RP,29633,23.679,5.67,,,,2.523,6.254,41.672,4.279,1.372,0.0,0.0,0.0,0.0,Balanced,0.0,-1.3590189409977713,False,,,,,,-0.4358663917139496,0.18754481587847985,-0.29125273393593726,-0.17860398498827407,-0.4991751175705559
572,7,322,RP 7,RP,Josh Simpson,SEA,RP,25957,12.217,2.571,,,,1.776,1.42,23.364,4.284,1.405,0.0,0.0,0.0,0.0,Balanced,0.0,-2.262238443175559,False,,,,,,-0.5456319457185417,-0.43749059382687083,-0.6955464260364334,-0.09499738541837896,-0.3585958122996818
573,7,323,RP 7,RP,Seth Johnson,PHI,RP,26020,11.825,2.83,,,,1.162,1.043,17.992,4.878,1.478,0.0,0.0,0.0,0.0,Balanced,0.0,-3.047673174278241,False,,,,,,-0.6356577566862387,-0.48616944462029005,-0.8141814653476714,-0.414254363041496,-0.49970408487928836
574,7,324,RP 7,RP,Lucas Sims,CHW,RP,13470,9.347,2.202,,,,0.248,1.458,13.461,5.438,1.536,0.0,0.0,0.0,0.0,Balanced,0.0,-3.255998029461653,False,,,,,,-0.7699491025857825,-0.4325511225825688,-0.9142512097054534,-0.5165792758737451,-0.46294672734473363
575,7,325,RP 7,RP,Dan Altavilla,MIN,RP,16507,14.001,3.095,,,,0.818,1.451,20.809,4.713,1.458,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9117636315494635,False,,,,,,-0.6862408115177049,-0.433427109138366,-0.7519865126809481,-0.3938763200902544,-0.5450005031359081
576,7,326,RP 7,RP,Ryan Zeferjahn,LAA,RP,25420,31.119,8.359,,,,3.083,13.812,64.288,4.401,1.396,0.0,0.0,0.0,0.0,Balanced,0.0,-0.28120133519058466,False,,,,,,-0.3537231600555935,1.164867303690633,0.2081839542124607,-0.42753398106681156,-0.8205546702913997
577,7,327,RP 7,RP,Yilber Díaz,ARI,RP,29271,13.295,2.957,,,,0.853,2.263,22.797,4.573,1.612,0.0,0.0,0.0,0.0,Balanced,0.0,-3.6577206367381807,False,,,,,,-0.6810620664847107,-0.32850259732912535,-0.7080763991024391,-0.29117656096936345,-1.0249654502902035
578,7,328,RP 7,RP,Wikelman González,CHW,RP,26641,26.224,5.508,,,,2.052,3.175,46.648,4.576,1.528,0.0,0.0,0.0,0.0,Balanced,0.0,-3.165522217406149,False,,,,,,-0.5050513836109205,-0.21057520089582352,-0.18136924260858717,-0.5787980229858489,-1.4891844539911725
579,7,329,RP 7,RP,Rico Garcia,BAL,RP,20023,27.929,8.694,,,,1.621,12.609,52.534,4.417,1.397,0.0,0.0,0.0,0.0,Balanced,0.0,-0.9552969424248371,False,,,,,,-0.5682864779489366,1.009329420669525,-0.051401136364895475,-0.40536186848437167,-0.7400633629687421
580,7,330,RP 7,RP,Cole Henry,WSN,RP,27570,35.659,8.652,,,,2.154,24.379,59.146,4.719,1.445,0.0,0.0,0.0,0.0,SV+HLD Specialist,0.0,-0.27713517610576405,False,,,,,,-0.49012452489405584,2.531338701463556,0.09462141192847243,-1.0119970002437029,-1.2845329987850804
581,7,331,RP 7,RP,Jayvien Sandridge,LAA,RP,25158,10.731,3.002,,,,0.703,1.031,20.481,4.7,1.506,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9443496323304763,False,,,,,,-0.7030489418165583,-0.4878220298590732,-0.7592297822714486,-0.29579634601963983,-0.5391995397191078
582,7,332,RP 7,RP,Zach Maxwell,CIN,RP,31610,20.754,5.664,,,,1.371,1.564,37.255,4.607,1.456,0.0,0.0,0.0,0.0,Balanced,0.0,-2.78284008725915,False,,,,,,-0.6049899910920378,-0.4188350013073686,-0.3888072087621398,-0.48675139332360173,-0.8173510238712169
583,7,333,RP 7,RP,Paul Gervase,LAD,RP,31571,12.581,3.492,,,,1.202,0.853,23.014,4.581,1.37,0.0,0.0,0.0,0.0,Balanced,0.0,-2.4702307606085636,False,,,,,,-0.6298759184099262,-0.5108312405178046,-0.70329098288213,-0.2801526633582937,-0.24125315120975338
584,7,114,SP 7,SP,Jean Cabrera,PHI,SP,sa3015433,6.141,1.492,,,,0.778,0.0,7.206,4.974,1.454,0.0,0.0,0.0,0.0,Balanced,0.0,-2.9852537263801073,False,,,,,,-0.6920248224681814,-0.6211034172977374,-1.0523739566859867,-0.23826083360256226,-0.2217205512587296
585,7,334,RP 7,RP,Brandan Bidois,PIT,RP,sa3015277,21.151,5.034,,,,2.085,1.899,35.309,4.597,1.445,0.0,0.0,0.0,0.0,Balanced,0.0,-2.6052724703033023,False,,,,,,-0.5002861806806548,-0.37556907837744397,-0.43178320556114225,-0.48637771523724466,-0.7796738833754383
586,7,335,RP 7,RP,Prelander Berroa,CHW,RP,22932,14.256,3.332,,,,1.302,1.24,27.336,4.426,1.486,0.0,0.0,0.0,0.0,Balanced,0.0,-2.7322885268990573,False,,,,,,-0.6152162398943272,-0.4607198905635685,-0.6078432395160912,-0.2133045748536992,-0.6924824146275774
587,7,336,RP 7,RP,Scott Blewett,STL,RP,16427,10.826,2.647,,,,0.759,0.803,15.232,4.516,1.387,0.0,0.0,0.0,0.0,Balanced,0.0,-2.70642497210617,False,,,,,,-0.6949467756143309,-0.51727334881287,-0.87514417885845,-0.20880876125421924,-0.2552237079484161
588,7,337,RP 7,RP,George Soriano,STL,RP,21863,21.461,5.157,,,,2.039,2.065,35.828,4.532,1.368,0.0,0.0,0.0,0.0,Balanced,0.0,-2.3417213841884923,False,,,,,,-0.5069319211813674,-0.354099681471835,-0.42031101485301736,-0.4292532313963804,-0.40621219449072726
